fLength,fWidth,fM3Trans,fDist,class
32.2737,13.8695,-12.7632,197.294,h
59.7826,12.7791,-3.0207,192.864,h
22.1815,7.3637,-7.9688,240.7557,h
138.4453,57.6035,-32.2385,244.2201,h
22.2696,16.8281,-12.565,177.234,h
21.359,12.2899,7.5619,230.301,h
9.6824,8.6952,-9.1577,61.2014,h
18.368,16.0234,10.7589,199.54,h
29.2304,9.9358,-6.916,171.911,h
144.412,34.4058,31.4412,388.364,h
23.3913,11.2116,5.3094,60.869,h
94.4951,57.2809,-45.9102,346.7639,h
19.0295,9.3176,6.0753,202.922,h
32.1083,16.4702,-11.5539,187.0892,h
111.715,26.6559,-19.6078,260.691,h
37.5487,14.6855,-8.1722,240.2675,h
114.792,65.8183,-79.0757,266.102,h
28.5635,17.5002,13.8962,139.061,h
103.92,67.5348,-22.9568,372.675,h
26.6653,5.4643,4.8044,197.1062,h
81.0903,37.7359,18.4721,264.495,h
22.5713,17.1268,6.5537,231.3564,h
65.3683,22.7606,-4.1928,323.6534,h
59.4898,25.0436,-7.0419,198.9603,h
22.7563,5.5127,3.3594,191.1357,h
76.7443,15.0439,11.3622,191.306,h
31.7528,8.9225,9.6464,136.496,h
22.9026,20.599,-21.4452,187.344,h
68.3228,13.4531,6.9461,231.315,h
32.2371,9.1144,9.1901,204.061,h
68.6774,26.6616,-13.5594,342.053,h
57.0409,24.7225,-10.0069,161.631,h
25.9126,10.5144,-1.3718,242.3657,h
171.894,70.2817,-48.9268,257.985,h
42.5919,27.8144,18.5697,88.0571,h
22.2696,16.8281,-12.565,177.234,h
137.155,60.4155,66.0016,93.6126,h
27.3045,17.2843,12.4836,246.0027,h
32.9045,9.7782,-11.5326,167.8863,h
40.4431,19.3387,-5.984,111.9501,h
19.8721,6.8393,-4.8339,125.627,h
25.3725,16.9147,10.5247,223.1083,h
126.076,74.85,-53.336,286.704,h
140.578,33.8769,-8.1873,113.653,h
148.703,22.2667,15.8184,47.71,h
51.5075,21.1262,9.7978,37.9488,h
104.79,6.6169,6.0678,89.867,h
24.8831,12.3282,-3.1753,174.1535,h
13.0894,9.8864,-10.0015,218.383,h
20.7646,8.6798,-2.5343,140.908,h
16.1728,8.3216,-14.0271,138.802,h
130.7112,13.8452,-14.345,243.5813,h
118.4085,21.1124,9.6168,241.4869,h
168.6169,95.4345,-87.2004,185.7593,h
48.1661,23.6129,13.8031,144.557,h
106.05,23.3158,-13.9215,251.72,h
44.2348,14.3562,16.028,268.169,h
21.646,12.4422,-10.377,233.086,h
21.7507,12.5149,-8.4085,220.3298,h
31.7162,8.6998,5.167,141.005,h
142.872,110.85,65.575,267.828,h
91.718,75.6788,-60.5589,302.103,h
84.1012,35.2129,28.2555,324.815,h
85.8175,13.7655,-4.854,374.5664,h
17.3883,10.6291,-7.47,258.262,h
26.5848,12.371,-9.6102,189.644,h
80.3573,46.7521,42.4604,122.6955,h
28.2715,16.1011,-11.3735,217.188,h
38.5725,12.5664,6.9751,163.313,h
49.3247,10.6729,2.8949,207.2384,h
22.0438,9.4673,-9.9239,172.1424,h
36.4557,10.984,-3.7779,148.56,h
36.8597,13.989,-10.4653,219.649,h
42.0533,32.5927,20.8904,253.6093,h
66.6592,10.6248,8.7789,235.6867,h
104.7215,82.1747,-73.8648,178.4461,h
44.2851,11.5464,5.1261,192.748,h
55.0742,13.1883,-6.6697,166.8444,h
16.4981,11.4279,7.4205,71.0375,h
22.6701,11.4537,-10.9793,208.525,h
122.1989,32.9978,17.6657,176.6684,h
61.1693,3.8862,9.0903,151.8837,h
251.21,112.911,-112.085,297.434,h
28.2156,23.1239,17.1727,207.251,h
21.1573,19.7997,-12.4017,188.002,h
128.627,21.6801,-11.5924,221.05,h
30.1169,14.2967,10.0483,70.7928,h
13.1252,9.6598,-10.3364,148.092,h
238.259,108.116,77.7217,225.336,h
21.1481,17.8419,-7.5893,196.063,h
31.9493,20.2841,-10.3816,250.6361,h
58.0522,38.4821,-25.5808,228.145,h
197.743,52.6165,38.676,269.186,h
160.6805,25.0334,-14.5834,322.6846,h
73.2988,36.0124,26.6645,247.382,h
60.5328,34.9208,-28.7449,290.6,h
12.9752,11.1326,10.2644,111.267,h
97.9934,40.8371,40.2406,211.4398,h
34.8773,10.9165,-7.3443,86.954,h
69.2857,15.8252,11.7766,273.8208,h
178.0361,90.7131,82.5321,329.7362,h
68.0256,11.6532,-13.1525,274.4498,h
29.7631,0.0002,21.8978,207.369,h
96.032,39.9332,-32.1138,264.674,h
113.272,20.0224,9.0946,234.418,h
174.171,109.01,46.3169,238.1,h
61.7727,52.9601,57.3506,23.6597,h
30.2742,21.9387,11.8928,68.9916,h
64.8094,30.1755,-13.6838,278.4021,h
219.765,83.9226,66.7513,293.7207,h
76.2773,28.4018,24.7618,303.9442,h
16.415,12.599,-4.9255,203.9175,h
48.5277,11.939,-12.554,87.7162,h
108.878,26.494,18.1802,291.132,h
22.3151,13.4009,-14.0047,135.8061,h
177.182,73.0625,68.992,355.587,h
26.976,14.0429,3.6409,139.015,h
79.1072,33.3437,16.728,122.771,h
54.4517,19.5614,-5.22,268.332,h
32.5436,10.68,5.7868,178.558,h
21.2342,15.4418,7.3392,229.437,h
91.6874,79.9487,69.3474,256.131,h
179.965,146.529,-127.11,282.717,h
56.4667,36.4966,-20.8905,123.395,h
67.8595,11.6333,5.3186,240.959,h
268.384,28.4885,-11.1603,95.3574,h
20.0798,6.6466,4.5682,74.8274,h
83.4204,54.0954,29.8642,398.5181,h
132.507,58.0044,16.5468,293.453,h
141.2052,54.2402,-58.434,221.4339,h
104.5871,37.1702,-24.5775,393.3124,h
55.1562,34.3023,29.9018,277.293,h
81.0863,18.6924,-16.6915,330.053,h
23.2237,11.7907,2.544,174.0579,h
39.6819,10.6402,-10.1071,150.0396,h
42.4594,14.8353,-15.0021,227.95,h
106.8495,30.4575,19.0807,191.4655,h
21.6103,0,0,188.151,h
17.6353,2.6886,3.2227,208.5689,h
124.736,57.3881,-34.9729,393.55,h
35.5727,30.818,-11.9663,197.839,h
16.6163,15.5228,-5.0035,181.3228,h
31.2342,9.6561,5.932,46.6709,h
27.7821,21.1262,-17.9562,141.5462,h
18.9805,14.728,9.5463,146.774,h
31.3056,10.1845,2.1701,202.177,h
160.017,87.2486,56.2638,329.5835,h
23.1422,13.1456,5.9303,66.6335,h
14.0646,9.6209,9.058,109.0586,h
41.8527,24.3115,-23.2924,263.6259,h
37.4998,5.4708,-6.4874,227.0072,h
67.0744,20.1901,-4.2609,290.1345,h
24.7267,12.5686,-5.9642,236.494,h
31.3586,22.7492,-10.455,138.861,h
27.4623,14.5438,-10.396,199.615,h
104.1475,62.185,-45.9728,122.929,h
62.207,16.278,-11.3386,81.7089,h
104.1515,86.1509,-61.1185,355.9869,h
49.1417,17.6202,-12.9774,220.454,h
36.3453,11.6641,-6.721,234.293,h
108.5198,44.477,16.2065,262.2081,h
58.7459,17.0866,-9.029,204.628,h
94.2957,77.9859,42.6952,409.048,h
121.289,35.3162,-9.1555,179.875,h
32.3397,11.5883,6.4039,143.0258,h
39.9581,8.8898,-2.6786,191.5381,h
144.116,54.137,-43.2116,139.724,h
23.0205,9.5145,4.5162,225.9157,h
25.5481,17.8718,-10.9077,149.038,h
54.3629,35.4866,28.2825,147.551,h
15.9255,8.3817,4.8417,200.0519,h
23.3164,13.3766,-6.8506,105.536,h
20.9074,7.1656,-6.1032,223.063,h
19.0211,5.8521,4.8082,223.314,h
33.6123,9.5611,-6.3587,238.3086,h
29.161,9.454,-9.4301,237.486,h
25.9774,15.4987,-0.7868,158.6101,h
16.8871,13.0094,-11.6167,234.0388,h
120.631,70.7331,-60.7307,71.1156,h
22.4688,13.3683,-10.6397,141.2034,h
90.696,82.1003,85.0978,390.05,h
24.1567,16.1855,-20.4653,207.0016,h
231.9656,90.4344,-88.3351,89.8175,h
32.0877,10.4917,-7.4057,144.853,h
27.0703,6.918,12.041,108.5998,h
105.0299,34.6312,-24.8515,363.2486,h
68.9546,27.5912,-20.5575,281.8977,h
21.0502,7.5678,-9.6446,209.2636,h
35.522,7.8234,1.6708,262.81,h
40.5346,11.8593,-13.8941,128.1809,h
129.676,31.0196,29.5691,187.569,h
32.5053,16.5006,7.7135,161.8442,h
20.663,10.0563,-8.5926,160.101,h
72.8278,16.3008,-6.484,246.8571,h
45.1333,9.835,-5.2001,163.455,h
60.1157,48.9813,23.7831,316.4672,h
32.7883,15.3772,9.7835,223.2831,h
35.8244,12.9203,-10.9358,220.13,h
19.7131,7.9518,-5.7197,173.5266,h
45.5997,35.1146,-28.0158,92.2033,h
310.61,47.5318,-42.0762,160.191,h
29.8636,22.1331,-4.4904,154.911,h
121.6825,82.8631,58.1906,367.5839,h
55.838,22.8369,8.9288,257.569,h
63.8752,50.1221,53.9488,189.7358,h
141.093,38.294,-41.4397,234.758,h
39.9634,8.7262,5.843,165.955,h
45.2264,23.9562,-19.3284,266.532,h
12.8789,7.2531,-2.3432,233.6816,h
16.1266,6.3588,3.0273,207.2686,h
13.5577,11.5007,0.6898,50.9843,h
19.1802,16.9497,-20.9175,22.7596,h
39.0742,13.3756,10.7487,126.2277,h
42.7059,15.6046,-12.217,158.688,h
18.2176,12.6683,5.7139,147.552,h
38.7116,24.2647,-10.439,171.589,h
75.5269,27.044,19.4491,142.5482,h
133.8881,114.3125,71.7338,344.2077,h
29.502,3.414,-5.8635,219.9838,h
31.1538,11.723,-17.6349,215.9572,h
35.3187,16.3799,13.1922,115.8281,h
66.7056,28.0067,-23.9722,157.9185,h
19.2593,15.2488,13.3488,88.9016,h
58.4251,33.7774,-17.9774,29.7258,h
177.8503,51.6826,28.0462,306.0614,h
38.8946,23.2908,-9.8954,98.1642,h
57.1905,35.5095,32.3612,102.995,h
18.9618,11.3578,-2.6126,195.4867,h
131.5243,26.528,-19.3376,268.7494,h
96.0797,64.5826,-36.5273,188.972,h
127.314,95.0778,76.0227,397.574,h
46.2745,12.6688,11.5436,91.3386,h
30.2768,17.9293,12.1438,149.998,h
152.9255,112.6234,-42.6882,330.1976,h
65.947,45.6462,-35.2857,337.9442,h
57.957,33.8255,-16.2362,134.1741,h
59.2028,31.5403,-14.8223,200.04,h
126.117,48.5558,-10.2865,354.091,h
19.9302,5.2495,2.7276,168.2149,h
98.3822,33.8045,-22.2867,140.5947,h
123.6135,99.3213,-41.9269,257.6641,h
29.7181,8.0956,3.4419,71.8972,h
52.3017,29.5335,-9.61,150.792,h
16.0903,14.9731,-14.032,238.7609,h
76.1995,56.7805,-59.8886,146.687,h
38.1486,8.632,-13.8307,233.9802,h
174.168,38.0948,-28.1181,267.136,h
87.9401,12.7271,7.2474,104.1828,h
4.2835,3.887,-14.1755,229.9191,h
39.6908,7.4277,-5.0365,135.536,h
63.839,15.2121,-6.3048,127.1812,h
131.039,84.4568,-57.5689,340.23,h
88.1144,23.3753,11.4796,123.176,h
109.86,26.6064,-21.9326,294.343,h
128.1116,85.0757,-20.4238,328.6118,h
14.0462,12.547,-12.6404,122.127,h
23.7546,10.8836,6.1398,37.9886,h
10.1215,9.9837,-7.8635,122.0019,h
38.8551,12.8583,-10.2982,222.781,h
23.1029,9.5822,4.4429,110.179,h
61.5993,11.4756,-6.8771,168.3521,h
134.3812,66.5796,-43.324,298.7103,h
241.744,65.7373,56.7684,185.161,h
19.8728,10.4742,6.6265,230.067,h
135.001,87.2186,48.2537,383.405,h
15.8646,7.6278,-10.1066,188.0232,h
107.376,13.4791,-12.8229,62.1312,h
58.4723,17.7199,16.2131,256.874,h
66.1767,24.229,-19.3728,329.605,h
54.5668,9.9024,-4.8722,133.947,h
20.419,10.4451,5.8879,261.466,h
32.2999,13.9228,12.5404,245.554,h
214.4246,25.0263,14.211,110.4345,h
43.5661,9.2109,2.0162,89.5657,h
136.1294,33.9589,32.7287,260.9902,h
144.486,25.963,16.0228,125.997,h
172.39,27.8293,17.8981,186.511,h
36.644,12.1712,-11.7765,59.6315,h
10.8682,9.257,-8.011,160.7512,h
29.8806,16.4314,10.5041,155.9726,h
19.8443,7.2517,-4.9551,189.22,h
17.3479,1.5338,20.635,259.137,h
42.0674,22.097,-15.2805,96.4143,h
26.7451,8.3658,-5.607,111.407,h
117.0299,60.8685,65.6414,228.2022,h
36.3453,11.6641,-6.721,234.293,h
49.6368,33.6785,26.6908,413.0706,h
21.5693,12.0208,-2.9726,139.964,h
110.136,39.4236,19.1856,181.199,h
24.8882,7.8008,-9.8301,77.8319,h
17.06,12.8467,-8.3389,195.902,h
83.7799,29.4591,15.1214,204.2784,h
51.8347,21.8805,10.8309,216.224,h
101.338,38.4791,-20.0124,202.856,h
25.7282,10.6583,-5.4326,166.511,h
75.3101,14.2662,8.8801,216.4132,h
152.8,41.7867,-36.1643,254.284,h
34.9165,8.8163,7.2644,264.2194,h
30.7608,17.8241,18.2921,229.209,h
90.4367,82.5906,41.5347,363.0987,h
16.6709,13.7816,-3.0051,212.6206,h
113.821,26.1821,12.2915,141.995,h
141.71,32.7866,-30.5078,65.5481,h
57.044,10.1702,-8.3251,54.4481,h
57.8119,33.0323,-19.9494,326.794,h
107.625,97.6105,-61.743,304.342,h
49.2622,21.0441,6.0561,95.8671,h
138.388,44.5241,-48.3917,250.2907,h
51.3999,28.2574,-17.9693,290.271,h
30.4077,9.7338,11.7586,171.75,h
33.0706,6.9019,5.861,38.7364,h
30.1744,10.3081,6.485,122.1204,h
19.6911,12.2685,8.2235,158.744,h
32.3784,11.0793,13.7398,105.5512,h
91.4673,26.3839,22.652,225.1301,h
115.5226,28.3765,15.8426,120.3123,h
33.6341,8.7745,-4.4656,112.4341,h
39.0077,14.1279,5.9522,273.704,h
17.025,7.6971,5.1478,232.3384,h
29.579,16.0638,-13.1444,33.2864,h
28.5425,11.917,-10.7587,132.207,h
210.64,96.1207,90.6092,359.263,h
104.4334,41.084,35.2989,327.496,h
65.9696,17.1493,-20.5703,142.484,h
94.798,22.3755,-14.5003,82.7249,h
78.1974,32.8985,22.4928,149.7632,h
89.9106,22.5123,-16.2772,68.3801,h
33.4322,18.2079,3.7058,133.9836,h
20.519,12.7331,7.803,101.864,h
35.0726,23.6344,-12.5197,263.8434,h
81.638,38.9439,19.154,225.4746,h
48.3126,14.0104,-3.7856,165.2955,h
8.601,7.9841,5.6446,141.2938,h
149.597,39.726,32.5458,300.1,h
30.818,15.4767,11.8852,199.145,h
137.2154,24.3122,14.2088,398.0057,h
103.684,34.6287,14.5214,93.5249,h
21.9698,10.8805,6.4752,209.816,h
24.2923,11.8947,2.5994,254.0909,h
19.0848,13.7346,-5.239,213.714,h
17.0996,10.866,-5.389,35.8549,h
22.665,10.8615,-4.3435,89.3854,h
43.5601,20.6568,8.2351,146.2745,h
16.6052,12.8367,9.1413,116.5518,h
152.485,52.4004,-43.0794,343.346,h
175.485,89.1504,-81.6312,347.389,h
14.0316,11.136,-12.7751,232.1674,h
33.5974,11.5666,5.5844,260.231,h
19.9156,14.8221,2.8455,189.5542,h
33.5446,18.354,8.5179,132.4416,h
124.6817,22.3686,18.1419,306.2776,h
51.5958,8.8797,10.1686,206.792,h
41.6722,15.7646,12.9769,172.1233,h
215.696,54.2842,-35.7136,279.551,h
26.5159,20.6004,-21.1411,144.0341,h
59.572,12.6305,9.8597,184.2272,h
162.209,22.7251,-16.0026,304.912,h
115.505,17.0683,10.2487,188.788,h
69.4073,19.7331,-15.5392,153.2177,h
19.024,13.1725,14.2145,170.0144,h
23.6627,12.2118,7.5501,182.948,h
12.0413,3.5265,-4.8523,208.9153,h
102.3913,69.4088,-19.608,401.1182,h
36.7468,24.3136,-13.0225,195.5377,h
35.1152,17.8053,6.2832,238.0909,h
12.9301,11.3184,11.3184,46.3899,h
95.1186,61.6476,-44.7142,338.3931,h
42.5547,10.4196,-5.8287,51.065,h
25.1115,18.7326,10.1906,92.9631,h
44.8561,20.0735,-20.489,252.6005,h
27.3536,22.6607,11.6014,194.565,h
65.58,29.887,20.0508,433.743,h
21.1539,9.9638,-7.3515,108.978,h
53.1566,51.1045,-51.6697,91.5956,h
149.9769,55.8372,-23.1379,147.4284,h
18.4268,10.4534,-3.2842,172.494,h
239.647,64.2808,50.7395,252.983,h
12.7785,11.5377,8.8982,169.59,h
12.1283,6.6551,9.4764,230.0975,h
26.9052,12.155,-7.6542,199.24,h
37.8982,24.1995,-21.4552,93.1982,h
45.3702,14.1142,-2.5584,250.4226,h
59.835,9.6551,4.1678,258.626,h
19.3584,7.7947,-9.1282,206.253,h
39.4741,9.3826,-4.2635,91.9059,h
10.8567,10.8014,-3.6579,148.5263,h
14.7912,11.7955,-9.0611,62.5245,h
155.5731,99.8859,75.8539,224.9873,h
97.6882,64.7545,42.6967,349.7435,h
93.0016,17.941,-14.7475,327.0483,h
149.8725,64.8825,74.0211,374.1284,h
61.5977,36.6091,23.5757,251.783,h
14.5938,12.4274,-9.6697,147.6247,h
113.1932,27.9581,31.6232,122.9409,h
156.027,117.959,78.9766,329.317,h
31.6946,20.4109,6.9856,131.878,h
220.9871,26.544,16.6093,98.1594,h
62.9751,30.8424,10.4588,238.5861,h
13.4287,12.5724,1.7479,174.8656,h
32.4246,14.8329,-5.9724,263.1032,h
27.7189,16.1679,16.93,247.4869,h
31.2103,16.3383,9.9051,187.14,h
77.4596,22.4927,-18.4307,186.964,h
55.745,10.9279,3.0992,110.9692,h
39.3282,13.3427,8.9882,281.2038,h
29.0376,18.6644,14.0835,211.936,h
56.801,15.2251,13.3069,215.9216,h
101.306,14.86,-10.439,186.274,h
27.4599,12.6085,5.4168,221.497,h
21.929,0.5936,-0.5243,179.8449,h
33.5606,14.1305,-11.6015,120.091,h
164.6668,39.5132,-30.232,307.237,h
25.8321,7.2485,-5.1603,249.4178,h
23.251,17.6772,-14.7494,244.06,h
27.7783,8.95,-6.73,186.828,h
36.4863,21.6622,-17.5808,1.2826,h
67.7065,19.3835,-10.6018,322.295,h
20.3846,11.4401,-9.7762,242.619,h
221.7522,138.8445,125.1524,39.9043,h
59.5231,26.618,19.2167,238.7755,h
22.6859,10.1039,-1.2362,131.041,h
21.3504,6.9763,-6.3648,132.56,h
68.0147,55.9897,49.097,272.514,h
32.5272,7.8167,1.8874,194.0103,h
46.6182,28.6493,-20.4308,276.2012,h
25.7828,11.8424,-8.1274,95.7006,h
20.3139,15.8683,-11.8841,182.387,h
76.074,28.2607,20.8358,238.7182,h
81.5522,17.7917,-15.1269,235.0356,h
31.0399,18.6253,16.0146,79.4105,h
144.7233,35.266,-27.6145,351.2214,h
52.6492,11.3782,2.6423,108.845,h
69.2226,13.3692,-4.6134,207.923,h
101.6956,25.5144,-22.5763,331.106,h
71.1972,56.31,-49.8567,260.9684,h
21.1622,17.2962,5.8623,144.1204,h
32.3071,14.5857,13.6828,131.4392,h
107.4834,23.1902,-17.3321,214.5194,h
236.715,92.616,-89.4731,71.289,h
28.0583,13.5989,6.1632,233.2795,h
190.092,94.394,55.255,304.352,h
137.79,35.1898,-29.2239,266.17,h
22.8645,10.6916,-4.9513,107.46,h
23.0275,19.4128,11.739,116.555,h
50.834,38.4332,-22.092,154.9744,h
36.6668,22.2536,15.1385,255.922,h
28.8017,15.3571,15.3548,216.466,h
17.3517,16.876,6.3584,145.3753,h
43.2643,15.9915,11.6473,283.098,h
102.866,72.815,-71.7635,351.118,h
55.7126,12.7398,-6.4121,85.4303,h
39.9861,12.7419,-9.1395,171.0423,h
218.7697,89.6099,-40.7504,271.977,h
31.1667,9.0403,-10.6431,242.763,h
24.0108,17.2422,17.2936,142.836,h
131.469,64.1847,49.0235,407.302,h
13.0642,10.4653,-9.3984,91.9877,h
49.8081,22.9826,-10.1062,163.956,h
28.0638,16.4037,6.7399,117.5508,h
18.5636,14.8533,8.5843,168.0281,h
17.8317,10.1327,14.706,235.4956,h
20.7559,10.7539,8.4671,138.323,h
133.365,53.2757,-36.2074,290.358,h
35.0625,17.8621,9.7124,71.6078,h
20.2693,10.7374,-10.9732,265.408,h
29.7108,17.1893,19.5622,153.8179,h
54.1474,11.588,6.7006,120.989,h
32.7685,13.3518,9.8317,73.0136,h
27.8559,11.5171,-11.5664,74.8486,h
23.7917,9.0402,7.7274,142.1093,h
18.988,12.6811,9.6704,182.199,h
21.1064,13.3696,5.4504,142.2807,h
94.0524,61.8803,4.6336,130.1835,h
139.722,112.316,-45.685,303.624,h
90.261,37.2026,-31.7799,282.2377,h
36.1033,9.8567,-3.7283,156.2303,h
35.4284,12.1785,7.1692,247.991,h
179.314,57.936,-52.5033,195.287,h
12.817,12.4276,9.1646,94.1904,h
128.9307,79.0323,-37.8081,328.1884,h
75.1656,39.9929,13.474,63.5368,h
40.1255,27.9545,18.698,206.2758,h
32.5857,10.1356,9.4657,114.3193,h
11.9727,9.3311,-12.6611,272.8939,h
22.0457,17.5449,10.1379,204.2845,h
27.2576,6.6316,-4.7214,182.642,h
123.472,25.8712,-22.3487,288.346,h
96.9419,35.3037,-23.2123,302.977,h
42.5208,9.4318,-4.8233,166.825,h
58.5745,24.7993,-16.3369,212.151,h
47.1809,36.1063,11.9238,246.882,h
56.5328,12.3021,4.4026,163.5917,h
43.1516,12.786,-8.0198,135.946,h
92.6891,25.7202,-10.2285,75.9238,h
27.2005,10.0394,1.2537,129.478,h
120.9462,63.157,43.2713,112.6873,h
101.66,19.734,-17.065,342.783,h
28.6202,11.9579,9.9733,130.79,h
11.145,10.3286,5.2311,39.9839,h
55.0352,18.9305,-9.6374,236.0146,h
94.8668,62.2788,51.3952,281.3076,h
134.2851,71.4363,-31.9132,371.8306,h
91.3536,21.9773,-19.4339,242.1138,h
19.9856,12.7567,5.2597,227.791,h
93.7206,67.8792,-69.5794,423.687,h
28.239,13.0027,9.6746,234.391,h
27.1001,10.6195,6.7806,219.501,h
67.5712,35.4825,-9.5843,264.926,h
116.2172,43.1308,29.925,373.8893,h
51.6669,8.9178,-3.1762,259.9,h
122.245,15.5569,6.8662,248.232,h
86.0363,51.4365,-52.622,250.653,h
30.0809,15.947,8.7526,202.273,h
12.8581,9.527,8.6736,39.9414,h
15.7142,8.7197,-8.6761,223.052,h
191.8036,49.7183,31.6216,245.4199,h
134.1057,43.8019,-22.7119,346.3,h
97.2595,50.0734,33.5824,295.94,h
47.0773,12.5447,7.2036,221.7892,h
40.4206,20.0955,-14.0546,77.0405,h
24.0385,14.1255,10.4751,267.4286,h
38.7351,18.8849,7.8217,63.1639,h
20.46,15.3513,1.9803,148.2301,h
21.3131,0,0,130.881,h
30.3294,14.5734,-7.8687,130.171,h
119.1882,28.0771,25.8117,295.4359,h
150.376,21.72,-20.3734,367.831,h
31.6789,20.706,-11.0415,228.3011,h
220.728,33.6722,28.5552,24.9837,h
103.1581,47.93,30.4372,283.0614,h
22.3881,7.978,-3.988,191.4178,h
32.5462,11.5827,5.5154,202.796,h
99.1202,15.3957,-11.9693,251.904,h
225.1348,170.2863,130.8545,225.1874,h
43.7829,10.5861,-4.0083,270.3524,h
101.63,48.2557,21.7698,99.863,h
212.5581,32.364,15.6846,216.3836,h
81.4592,32.1303,16.2746,278.236,h
55.8038,19.5462,-13.528,167.383,h
66.8887,38.4392,13.9014,223.7931,h
22.976,11.1673,4.2171,211.03,h
11.6824,10.6251,7.3632,82.8626,h
17.5968,3.6065,-10.731,93.0085,h
103.947,52.2459,19.2556,276.319,h
210.508,61.4402,-40.2403,228.551,h
42.0898,18.031,-13.5971,205.6,h
31.2073,20.0347,14.6656,162.195,h
68.8411,12.4469,4.2285,257.925,h
19.2323,0.206,4.0325,196.1829,h
63.3502,19.559,18.7123,281.477,h
92.6571,21.8773,-10.8905,309.3671,h
45.7526,17.9873,-12.2947,156.4013,h
177.716,65.2206,-63.8029,196.678,h
88.4005,23.2755,18.0227,127.661,h
60.2085,12.6926,-9.2564,148.591,h
47.8913,10.0342,-8.3912,102.927,h
19.4041,7.3799,4.4036,95.3546,h
40.4316,10.0119,-4.37,235.0006,h
19.9076,9.5357,4.1055,171.561,h
108.555,29.4081,-29.4459,134.369,h
79.1694,31.7527,21.42,144.9938,h
12.8974,11.2377,-7.2282,204.762,h
42.4352,17.724,-10.6891,222.614,h
61.3134,14.7539,6.0504,225.687,h
16.8782,12.2498,-7.1183,147.2327,h
44.1958,16.4841,12.1674,91.435,h
66.5997,14.3786,-9.876,133.3906,h
141.419,39.2883,31.1748,185.476,h
131.0877,36.8068,-22.4795,52.4163,h
37.3478,8.3192,-1.5187,160.4892,h
23.9807,11.7305,6.9346,201.128,h
97.6544,13.8457,4.9946,167.128,h
143.0334,28.2636,-20.274,202.688,h
150.773,14.7692,10.3759,162.925,h
92.1933,17.0001,-15.7302,305.6577,h
105.853,46.7858,10.3865,281.002,h
86.7215,68.3604,34.6979,393.465,h
92.5788,24.0643,14.3937,157.386,h
23.754,12.0106,8.5771,67.7255,h
24.7773,12.3627,-11.7787,89.9928,h
32.6642,23.8082,-13.7996,151.776,h
98.9974,36.6955,-28.3713,355.251,h
117.106,27.1889,-23.698,68.1707,h
32.618,17.9829,-12.3273,219.2849,h
103.048,28.2962,-10.6791,373.338,h
27.5146,11.2114,-6.398,239.8878,h
100.682,16.9145,12.682,256.022,h
107.1313,44.7646,-22.5598,148.8936,h
18.719,10.0538,-5.2373,166.884,h
25.9699,10.1946,-8.3163,177.1551,h
196.43,56.5929,55.344,176.931,h
30.6145,16.4697,-11.8025,176.845,h
48.5075,34.0415,-18.737,134.393,h
26.7182,16.3962,3.5505,203.8754,h
19.5553,7.9626,4.4002,229.118,h
87.5647,15.4644,10.8868,250.948,h
25.2153,9.9909,14.4927,52.7636,h
27.001,8.1816,3.9683,114.411,h
60.4391,49.7525,-31.5351,216.221,h
19.8927,0,-7.2609,211.231,h
68.5513,12.418,4.1013,152.9144,h
20.7277,7.2135,5.9727,159.551,h
167.0905,60.6303,47.3337,359.4006,h
33.4507,7.9721,7.7288,194.9774,h
233.685,39.0338,-16.7395,172.779,h
60.2546,29.7746,-26.9379,157.369,h
27.393,10.5005,-9.3713,162.859,h
22.6092,15.5101,5.0887,225.91,h
56.994,22.3083,-20.1552,237.919,h
60.7519,14.8701,12.0027,196.305,h
38.8614,8.9313,-7.0775,173.0554,h
19.4865,7.3947,4.5933,181.37,h
118.059,112.7049,91.9816,237.7985,h
73.7598,19.5252,12.7355,132.0422,h
123.13,28.5654,21.574,281.43,h
56.8163,30.386,-22.9473,252.5838,h
239.4684,63.4614,-35.9185,258.443,h
32.0543,12.6029,-8.4341,179.799,h
70.6515,33.5451,-32.5368,137.312,h
23.0323,1.647,13.7923,152.8259,h
16.8977,10.8718,7.8275,183.669,h
53.8541,25.302,27.6036,250.126,h
103.407,64.4265,49.2008,159.135,h
18.8261,14.197,10.0302,146.462,h
31.679,10.2589,-7.2179,223.39,h
49.711,18.5403,14.4988,183.968,h
166.2833,44.2623,-37.8925,254.0102,h
143.0862,57.1152,56.5862,198.9458,h
32.4015,7.2669,-5.7131,233.26,h
46.7355,10.3728,5.2039,119.501,h
43.9146,9.9895,6.3155,101.687,h
94.2528,26.9852,20.2146,277.6757,h
68.1826,45.9107,-38.5567,150.471,h
29.9041,19.5678,-3.7625,148.34,h
12.926,11.3551,-11.711,193.697,h
23.7707,9.6984,-5.8824,100.023,h
50.1325,37.4544,-23.9465,95.671,h
